id,barcode,name,spec,unit,price,brand,supplier,made_in
438460,6921480218287,“味事达”味极鲜酱油,瓶,瓶,7.20,味事达,开平味事达调味品有限公司,广东
438470,6921502654123,皇味红枣高铁莲子羹950g,950g,盒,60.00,皇味,广西亿发食品饮料有限公司,青岛
438496,6921522385021,灵芝胎盘礼盒装,1*6盒*60粒,盒,197,朗力福,苏州朗力福保健品有限公司,江苏	苏州	
438579,6921504000218,紫云英,500g,瓶,21,王凯,宁波金蜂食品有限公司,上海
438662,6921471500155,苏教版1-2年级组合套装A4书皮*3；16K书皮*5；22K书皮*1；32K书皮*2,A4书皮*3；16K书皮*5；22K书皮,瓶,24.6,壹分钟,甘肃添彩纸品包装科技开发有限公司,地
438676,6921489004584,2532三组方便调味盒,24*12.3*7.8,个,16.90,chahua,茶花现代家居用品股份有限公司,福州
438782,6921489003365,茶花印花脚踏卫生桶1501-A  28cm,1501-A,板,75.90,茶花,茶花现代家居用品股份有限公司,福州
438796,6921489003914,茶花方型五金强力粘钩 货号；2910,2个,个,5.50,茶花,茶花现代家居用品股份有限公司,广州
438804,6921489005376,网面小圆凳,36,个,29.90,CHAHUA,茶花现代家居用品股份有限公司,福建
438868,6921505070104,胶装本M008,A5 /80,本,3.80,万仕龙,亚龙纸制品(昆山)有限公司,江苏
438945,6921489007769,茶花椭圆型小袜架（8夹头）0770,（8夹头）0770,个,9.90,茶花,茶花现代家居用品股份有限公司,福建
439023,6921543011817,银杏叶片,9.6mg:2.4mg*24片,盒,10,东乐,涿州东乐制药有限公司,汤州东乐
439042,6921489000906,茶花塑料水瓢1905 水舀子高级小水瓢水勺,84,个,9.90,茶花,茶花现代家居用品股份有限公司,广州
439051,6921489003891,茶花 CH－R强力粘钩可爱厨房卫浴门后挂钩塑料家居 2908,1/组,排,6.50,茶花,茶花现代家居用品股份有限公司,福建
439057,6921510931223,旺旺碎冰冰家庭装,78ml*8,袋,8.10,旺旺,南京大旺食品有限公司,南京
439060,6921529301802,窖藏五年赤霞珠干红葡萄酒,750ml,瓶,11.0,朋珠,烟台蓬珠酒业有限公司,地
439168,6921502654093,皇味高钙黑芝麻糊280克,280克（35克×8小包）,袋,11.00,皇味,广西亿发食品饮料有限公司,青岛
439192,6921504000362,蜂蜜,500g,罐,17.6,王凯,宁波金蜂食品有限公司,上海
439285,6921489006311,茶花锅盖架2228,2228,个,9.90,茶花,茶花现代家居用品股份有限公司,福州
439308,6921512700049,中华墨汁,250g,瓶,35.9,一得阁,北京一得阁墨业有限责任公司,浙江
439323,6921504000348,蜂蜜,220克,瓶,15.5,王凯,宁波金蜂食品有限公司,上海
439346,6921505017079,亚龙精装本A5-96页硬抄,A5/96,本,5.20,万仕龙,亚龙纸制品(昆山)有限公司,江苏苏州
439353,6921522320046,蛇胆牛黄花露水,195ml,瓶,6.5,朗力福,苏州朗力福保健品有限公司,苏州
439373,6921532488668,妇炎灵胶囊,0.4g*16粒,瓶,7,hw,陕西省科学院制药厂,陕西
439531,6921489004980,普通方凳,20,个,41.90,CHAHUA,茶花现代家居用品股份有限公司,福建
439553,6921502654109,皇味早餐黑芝麻糊280克,280克（35克×8小包）,袋,11.00,皇味,广西亿发食品饮料有限公司,青岛
439563,6921489007424,正品 茶花 卡通帽式转动强力粘钩厨房浴室门后可爱塑料挂钩 2923,货号：2923,片,8.00,茶花,茶花现代家居用品股份有限公司,福州
439569,6921522399332,蛇胆珍珠清爽洁面乳,120g,支,18.8,朗力福,苏州朗力福保健品有限公司,江苏苏州
439578,6921522399134,羊胎全天候保湿滋养霜,60g,瓶,23,朗力福,苏州朗力福保健品有限公司,江苏苏州
439784,6921489003570,茶花大椭圆型晒衣架16夹 耐用 实惠,（16夹）0712,个,21.00,茶花,茶花现代家居用品股份有限公司,福建
439822,6921522300406,朗力福男士霜6755_50克,-,瓶,23.80,朗力福,苏州朗力福保健品有限公司,苏州
440051,6921512700018,一得阁墨汁 500g,1.0/瓶,瓶,10.80,一得阁,北京一得阁墨业有限责任公司,北京
440053,6921500231616,大龙耳,300g,包,7.9,百辉,佛山市顺德区百辉食品有限公司,顺德
440143,6921570903468,莉奥兰(长城)牛奶去斑增白洗面奶2861_120克,120ml/支,瓶,5,莉奥兰,佛山市南海长城日用化工厂,佛山
440191,6921567015587,泰山仙草蜜,330克×12罐,罐,43.2,泰山,泰山企业(漳州)食品有限公司,漳洲
440202,6921555585986,大今野葱香排骨面五连包,111*5,包,7.9,今麦郎,今麦郎面品有限公司,河北
440205,6921567022288,牛奶花生,370g*12罐,盒,36,泰山牌,泰山企业(漳州)食品有限公司,福建
440314,6921567068842,泰山莲子八宝粥,370g,听,3.7,泰山,泰山企业(漳州)食品有限公司,漳洲
440349,6921580290022,30g烧烤王,30g,袋,3.9,乐畅,山东乐畅调味品有限公司,山东
440365,6921581596048,三得利乌龙茶饮料（无糖） 500ml,500ml,瓶,4.50,三得利,汇源三得利(上海)饮料有限公司,地
440392,6921594888253,特白卫生纸(350克）,170×250,包,3.9,双熊猫,衢州双熊猫纸业有限公司,浙江
440579,6921595454129,300G虹牌龙井特级,300g,盒,288.00,虹牌,杭州宏达茶叶有限公司,杭州
441151,6921651500203,秋花日网卫生巾10*24,10*24,包,29.3,秋花,珠海市金能纸品有限公司,珠海
441313,6921595454488,虹(宏达)西湖龙井茶(不分~盒~不分)5770_125克x2,250g特级,盒,177.6,虹,杭州宏达茶叶有限公司,浙江杭州
441315,6921595454112,100g虹牌一级龙井茶叶,100g,包,28.00,虹牌,杭州宏达茶叶有限公司,浙江杭州
441382,6921634318122,阿高师傅榨菜条,158克,包,2.6,阿高,海宁市龙桥蔬菜有限责任公司,海宁
441461,6921609488188,齐鲁豆腐乳,340g,瓶,13.7,齐鲁,淄博齐鲁酿造有限公司,齐鲁
441511,6921655322313,黄桃罐头,550g/瓶,瓶,13.1,达声,保定市大明食品有限公司,河北
441526,6921627000089,练市黄酒,400ml,袋,1.4,练市,浙江练市酒业有限公司,湖州
441552,6921572700126,单黄月饼110g,110g,包,11.5,东花,东莞市东花食品有限公司,上海
441671,6921633922481,猕猴桃果粒果汁饮料,245ml,瓶,6,果王,湘西老爹生物有限公司,11
441908,6921669825404,滴露植经典松木健康抑菌香皂115克×4,115克×4,套,17.30,滴露,利洁时家化(中国)有限公司,湖北
442156,6921634380884,美味菜丝,70克,包,7.5,阿高,海宁市龙桥蔬菜有限责任公司,浙江.海宁
442299,6921669897227,滴露洗手液(松木) 500毫升,500g送300g,套,21.70,滴露,利洁时家化(中国)有限公司,广州
442818,6921704100206,玉炳香酥鸭500g,500g,袋,21.4,玉炳,重庆市玉炳食品有限公司,352
442888,6921655322153,什锦水果罐头,1250g/瓶,瓶,18.1,达声,保定市大明食品有限公司,河北
442892,6921669897241,【两件起售】滴露滋润倍护抑菌洗手液500克送补充装300克,500g,套,29.0,滴露,利洁时家化(中国)有限公司,广州
442962,6921704100213,玉炳川味香肠(常温~烤肠~川味)948_500克,500g,袋,53.5,玉炳,重庆市玉炳食品有限公司,重庆
443036,6921704100138,白市土板鸭650g,袋,袋,50.7,玉炳,重庆市玉炳食品有限公司,重庆
443094,6921704100053,纸盒腊肉350g,350g,袋,27.8,玉炳,重庆市玉炳食品有限公司,重庆
443191,6921693026181,三皇萧山萝卜干258克,258克,袋,17.4,三皇,杭州萧山梅西八字桥酱菜厂,浙江杭州
443200,6921734953483,得力5348文件夹(蓝)(只),31*23.5,本,8.9,得力,得力集团有限公司,浙江
443331,6921708000359,味皇杨梅,220克,盒,15.5,恒彬,杭州恒冠食品有限公司,杭州
443465,6921734956026,得力档案盒,1只,个,9.9,得力,得力集团有限公司,浙江
443967,6921734966193,得力6619中性笔0.5mm子弹头(黑)(3支/卡),0.5mm,排,5,得力,得力集团有限公司,浙江
444095,6921734964304,得力6430三角尺30cm(套),No.6430；银色；1套,套,7.9,得力文具,得力集团有限公司,浙江
444138,6921766100800,香酥炸鸡配料,45g,袋,2.30,小丑娃,武汉小丑调味食品有限公司,武汉
444209,6921718051976,辣妹子桔片爽500g,500g,瓶,8.2,辣妹子,辣妹子食品股份有限公司,335
444256,6921734986030,得力8603圆规(四件套)(套),8603,套,15.40,得力,得力集团有限公司,浙江
444345,6921755900121,冠心苏合胶囊,0.35g*30粒,瓶,8,红花牌,天津宏仁堂药业有限公司,天津宏仁堂
444356,6921734906106,得力0610B削笔机,No.0610B 黑,个,24.20,得力,得力集团有限公司,浙江
444361,6921734969163,得力思达子弹头中性笔芯,0.5mm蓝色,支,0.65,得力思达,得力集团有限公司,浙江省
444467,6921734920539,得力2053美工刀(混)(把),No.2053；SK 5-80X9X0.,把,2.20,得力文具,得力集团有限公司,浙江
444487,6921734985651,得力8565-5#黑色长尾票夹19mm筒装(40只/筒),5#,盒,12.00,得力,得力集团有限公司,浙江
444493,6921704100190,樟茶彩袋板鸭650g,650g,袋,50.8,玉炳,重庆市玉炳食品有限公司,重庆
444510,6921746900017,咽立爽口含滴丸,25mg*36丸,盒,7,艾纳香,贵州黄果树立爽药业有限公司,贵州
444530,6921734993748,得力薄型复写纸100张 规格127.5*185mm 32K 色别：双面蓝色,色泽均匀柔和，表面光,本,5.50,得力,得力集团有限公司,浙江宁海
444562,6921703500076,隆福源100%洋槐蜜,500g,瓶,19,隆福源,南京隆福源农产品发展有限公司,南京
444570,6921710258021,茶树菇,200克,袋,40.5,超龙,古田县和平食品有限公司,福建古田
444591,6921734975065,自动号码机,6位,个,50,得力,得力集团有限公司,宁波
444601,6921734909091,得力909笔筒（黑）（只）,NO.909；黑色；1只,个,15,得力文具,得力集团有限公司,浙江
444623,6921734985569,得力8556-6#彩色长尾票夹15mm(筒装)(混)(60只/筒),6#,盒,8.58,得力,得力集团有限公司,浙江
444706,6921734976642,得力7664办公无线装订本(混)-60张-B5(本),7664,本,7,得力,得力集团有限公司,浙江
444718,6921734908018,得力801封箱器(混)(只),No.801；48mmx150码；混色；,个,8.20,得力文具,得力集团有限公司,浙江
444741,6921734955012,得力文件袋,1只,个,2.00,得力,得力集团有限公司,浙江
444864,6921734902214,得力0221订书机10#(混)(台),No.0221；混色；1台,个,6.50,得力文具,得力集团有限公司,浙江
444972,6921730200130,康舒 1# 平煲,个/个,台,30.8,康舒陶瓷,江西省康舒陶瓷有限公司,江西
444973,6921730200260,康舒陶瓷煲12号,3300ml,台,59,康舒,江西省康舒陶瓷有限公司,江西
445096,6921734957023,文件盒,A4,个,30.9,得力,得力集团有限公司,浙江
445103,6921734976543,得力无线装订本7654（80页A5）,210*148mm,本,5.9,得力,得力集团有限公司,浙江
445109,6921734903020,得力0302订书机12#(混)(台),No.0302；混色；1台,个,3.30,得力文具,得力集团有限公司,浙江
445166,6921774600057,金鰲  豉油肠 500g,500g,袋,50.0,金鰲,东莞市新兴隆食品厂(普通合伙),东莞
445205,6921734976956,得力7695办公螺旋本(混)-100张-B5(本),7695,本,9.6,得力,得力集团有限公司,浙江
445251,6921734956033,得力5603档案盒(黑)(只),NO.5603；A4-55mm,个,18,deli 得力,得力集团有限公司,浙江
445289,6921774600392,金鰲 豉油肠礼盒 900g,900g,盒,118,金鰲,东莞市新兴隆食品厂(普通合伙),东莞
445476,6921734985613,得力8561-1#黑色长尾票夹51mm(筒装)(12只/筒),1#,盒,13.2,得力,得力集团有限公司,浙江
445604,6921734976857,得力P07685办公螺旋本(混)(6本/包),P07685,本,7.4,得力,得力集团有限公司,浙江
445613,6921734985521,得力8552-2#彩色长尾票夹41mm(筒装)(混)(24只/筒),2#,筒,22.0,得力,得力集团有限公司,宁波
445623,6921734906038,得力剪刀,170mm,把,3.9,得力,得力集团有限公司,浙江
445690,6921774600163,金鰲 美味粒粒肠 400g,400g,袋,36.0,金鰲,东莞市新兴隆食品厂(普通合伙),东莞
445746,6921738033334,PS106替芯袋,24支/小盒 240支/中盒 4320支,支,1.10,宝克,广东宝克文具有限公司,广东
445778,6921734976505,得力7650无线本笔记本(混)-30页-A5(本),210×148mm,本,2.5,得力,得力集团有限公司,浙江
445785,6921738000039,MP310白板笔、小盒、中盒,支,支,2,宝克,广东宝克文具有限公司,273
445821,6921789010308,复方利血平氨苯蝶啶片,30片/盒,盒,21,0号,华润双鹤药业股份有限公司,北京双
445825,6921808500049,永康黄桂稠酒,2.5Ｌ,瓶,17.8,永康,西安市沣东新城永康食品厂,地
446032,6921734986016,得力圆规No.8601,No.8601,支,6.37,deli 得力,得力集团有限公司,浙江宁海
446254,6926701321142,茅台镇财源滚滚,大礼盒,合,156,利波,成都市九州老窖酒厂,贵州
446282,6921734985668,得力8566-6#黑色长尾票夹15mm筒装(60只/筒),6#,60个,15.5,得力,得力集团有限公司,宁波
446289,6921751300017,醒脾养儿颗粒,每盒装12袋,盒,19,醒脾养儿颗粒,贵州健兴药业有限公司,贵州
446550,6921774600491,金鰲 传统肠 500g,500g,袋,30.0,金鰲,东莞市新兴隆食品厂(普通合伙),东莞
446742,6926691316418,珍爱卫生湿巾10片独立装,17*8*2,包,3.90,珍爱,重庆珍爱卫生用品有限责任公司,上海
447024,6926726000152,金丝枣肉干280g,280g,袋,16.9,枣树园,沧州枣园食品有限公司,河北
447158,6926763600087,很久以前（油炸型膨化食品）23克,23克,台,23.2,萌哆奇,郑州市丰和源食品有限公司,中山
447217,6926674500063,春华150G紫香皇150G,150G,袋,16.7,春华,南通春华食品有限公司,江苏南通
447350,6926726000268,枣园天然无核小枣,350g,袋,14.8,枣树园,沧州枣园食品有限公司,沧州
447432,6926763600018,龙卷酥（油炸型膨化食品）23克,23克,台,16.0,萌哆奇,郑州市丰和源食品有限公司,广东
447458,6926771700618,大爱林邑500g(20支/组),10g,筒,3.50,林邑,郴州市嘉华面业有限责任公司,140
447511,6926726000121,枣树园金丝蜜枣454g,454g,袋,12.40,枣树园,沧州枣园食品有限公司,河北
447943,6926762300049,银雪有网棉被定制,定制,袋,12.7,好睡眠,南昌星月家用纺织品有限公司,西安
448193,6926762300025,棉花床褥垫被定制,定制,袋,19.9,好睡眠,南昌星月家用纺织品有限公司,西安
448235,6926799616335,姬芮Za T区修护蜜粉5g 其他T区护理产品 完美妆容,5g,瓶,78.0,姬芮,资生堂中信化妆品有限公司,上海
448641,6926791850058,太仓象龙肉松,-,盒,77.6,-,太仓市文祥食品有限公司,太仓
448783,6926872600015,尤维斯牌鱼油软胶囊,1000mg*100粒,盒,77,尤维斯牌,天津万宁保健品有限公司,天津
448855,6926764345673,小儿氨酚烷胺颗粒（12袋装）,每袋装4克,盒,10,好娃娃,太阳石(唐山)药业有限公司,太阳石药业
448920,6926904600341,野玫瑰蜜膏500g*20,500g*20,瓶,24.6,别有蜂味,江西花圣食品有限公司,江西
448967,6926763600124,香辣虾60克,60克,台,26.4,萌哆奇,郑州市丰和源食品有限公司,中山
449050,6926872600060,尤维斯牌大豆磷脂软胶囊,120g(1.2mg*100粒),盒,67,尤维斯牌,天津万宁保健品有限公司,天津
449088,6926770811827,垛辣椒,285G,包,2.8,湘楚王,长沙市美鲜坊食品有限公司,长沙
449237,6926858900979,128克原味香瓜子,纸袋装,袋,4.2,大好大食品,浙江大好大食品有限公司,浙江温州
449334,6926916500011,200021,1,盒,18.6,闺秘,深圳闺秘雅服饰实业有限公司,深圳
449437,6926937400420,1.8L纯正菜籽油,1.8L,件,28,盘中餐,盘中餐粮油食品(长沙)有限公司,香港
449469,6926937400086,180ml100%香麻油,180ml,袋.,10.9,盘中餐,盘中餐粮油食品(长沙)有限公司,156
449479,6926791820020,象龙肉松,-,包,19.8,-,太仓市文祥食品有限公司,江苏
449691,6926916500073,200081,1,盒,29.2,闺秘,深圳闺秘雅服饰实业有限公司,深圳
449702,6926872600268,尤维斯牌芦荟软胶囊,1.0g*60粒,盒,77,滋新,天津万宁保健品有限公司,天津
449892,6926872600046,尤维斯牌维生素CE片,1.2g*60片,盒,108,尤维斯牌,天津万宁保健品有限公司,天津
449918,6926873900015,维维豆奶粉560G,560G,袋,24.9,乐万福,姜堰区乐万福食品厂,江苏
450439,6926937400437,1.8L一级大豆油,1.8L,件,26,盘中餐,盘中餐粮油食品(长沙)有限公司,香港
450580,6926872600145,尤维斯牌多维口嚼片(儿童型),700mg*60片,盒,69,滋新,天津万宁保健品有限公司,天津
450594,6926892516181,牛奶花生复合蛋白饮品,370g × 12,箱,89.0,银鹭,厦门银鹭食品集团有限公司,厦门
450801,6926874100056,迁君子500克,500克,包,19.4,徽豪,亳州市润邦食品销售有限公司,上海
450949,6926955800035,禅宝水时代饮用纯净水2L,2L,瓶,11.6,禅宝水时代,广东禅宝饮料有限公司,10
451050,6926872600251,尤维斯牌膳食纤维素片,1175mg*60片,盒,97,滋新,天津万宁保健品有限公司,天津
451068,6926937400345,5L纯正菜籽油,5L,件,69.9,盘中餐,盘中餐粮油食品(长沙)有限公司,香港
451264,6927006133430,百雀羚绵羊油防冻防裂膏,80g,瓶,14.80,百雀羚,上海百雀羚日用化学有限公司,上海
451402,6927006113289,百雀羚保湿护手霜80g+防冻防裂膏40g,80g+40g,瓶,14.80,百雀羚,上海百雀羚日用化学有限公司,上海
451517,6927006113050,百雀羚绿茶活肤清润精华霜,40g,瓶,3.5,百雀羚,上海百雀羚日用化学有限公司,上海
451547,6926979720043,天池碧绿茶,200g,袋,22.4,幺腾,云龙县腾龙茶叶有限责任公司,云龙
451555,6927006113227,百雀羚护肤脂,41.5g,盒,15.0,百雀羚,上海百雀羚日用化学有限公司,上海
451570,6927036811209,云门全汁葡萄酒,750mL/瓶,瓶,29.7,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东
451778,6927006113265,百雀羚止痒润肤露(清爽型)200g,200g,瓶,12.9,百雀羚,上海百雀羚日用化学有限公司,上海
451843,6927051168029,旭光美宇真空杯,300,个,5.6,旭光,永康市新多杯业有限公司,永康
451912,6927006113388,百雀羚凡士林保湿润肤霜,60g,瓶,8.5,百雀羚,上海百雀羚日用化学有限公司,上海
451956,6927040500083,白胡椒粉,30g/瓶,瓶,9.9,峪林,淄博市淄川峪林调味食品厂,淄川
451977,6927040500113,花椒,35g/袋,袋,7.9,峪林,淄博市淄川峪林调味食品厂,淄川
451979,6927051167923,旭光深色美帆真空杯,360,个,3.8,旭光,永康市新多杯业有限公司,362
451984,6927040500120,调味料 峪林花椒粉调味料30g,30g,袋,7.50,峪林,淄博市淄川峪林调味食品厂,淄川
451985,6927040503091,孜然粉,35g/袋,袋,4.2,峪林,淄博市淄川峪林调味食品厂,淄博
452127,6926991125130,红叶电动车雨披513,26*26*5,套,28.00,红叶,浙江红叶制伞有限公司,浙江
452250,6927026464101,华友源男沙滩裤,50*36,条,16.8,华友源,武汉华友源针织厂,武汉
452328,6927006113036,百雀羚清润保湿霜（草本润泽）,40g,瓶,8.2,百雀羚,上海百雀羚日用化学有限公司,上海
452342,6927026464118,华友源中长沙滩裤,55*62,条,24.9,华友源,武汉华友源针织厂,武汉
452420,6927006117041,145g百雀羚默默无蚊花露水-金银花,145ml,瓶,12.90,百雀羚,上海百雀羚日用化学有限公司,上海
452456,6927051167763,旭光纳米圆柱真空杯,360,个,5.4,旭光,永康市新多杯业有限公司,362
452486,6927062300609,亮晶晶香柔衣物柔顺剂（薰衣草香）,1千克/瓶,瓶,13.2,亮晶晶,中山市妙洁精细化工有限公司,广东
452501,6927051168036,旭光美宇真空杯,360,个,5.6,旭光,永康市新多杯业有限公司,浙江
452515,6927069100011,环美150个特大号35*45**150个/卷*40卷/箱,35*45**150个/卷*40卷/箱,个,10.5,仲盛塑料,珠海市仲盛塑料制品有限公司,珠海
452562,6927034990036,时尚组合庭扫,36*1,个,8.0,顺大家品,管氏家居用品有限公司,浙江金威龙
452578,6927006113142,小百羚润肤露,120ml,瓶,7.8,小百羚,上海百雀羚日用化学有限公司,上海
452592,6927034990555,豪华大号门垫,36*1,块,48,顺大家品,管氏家居用品有限公司,台州
452623,6927034900271,好帮手家用洗窗刷,36*1,个,29.3,顺大家品,管氏家居用品有限公司,台州
452651,6927051167695,旭光美帆真空杯,360,个,5.4,旭光,永康市新多杯业有限公司,362
452673,6927006117096,百雀羚驱蚊花露水(100ml),100ml,瓶,9.80,百雀羚,上海百雀羚日用化学有限公司,上海
452720,6927040500045,辣椒粉,30g/瓶,瓶,287.0,峪林,淄博市淄川峪林调味食品厂,淄川
452721,6927051167800,旭光方棱真空杯,450,个,5.6,旭光,永康市新多杯业有限公司,浙江
452743,6927036810936,皇家威士葡萄酒,750mL/瓶,瓶,20.5,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东
452863,6927051168685,旭光高真空3号旅行壶,930ml,个,3.1,旭光,永康市新多杯业有限公司,362
452889,6927051178097,旭光新子弹头真空杯,350,只,69.0,旭光,永康市新多杯业有限公司,浙江
452893,6927062300685,亮晶晶洁厕灵,500克/瓶,瓶,3.9,亮晶晶,中山市妙洁精细化工有限公司,广东
452901,6927062300722,亮晶晶丝毛净,400克+100克每瓶,瓶,12.5,亮晶晶,中山市妙洁精细化工有限公司,广东
452903,6927040503022,调味料 峪林包子饺子调料35g,35g,袋,3.50,峪林,淄博市淄川峪林调味食品厂,淄川
452960,6927034900264,好帮手家用洗窗刷,36*1,个,29,顺大家品,管氏家居用品有限公司,台州
452977,6927034990548,豪华中号门垫,36*1,块,37.8,顺大家品,管氏家居用品有限公司,台州
453049,6927036810950,云门庄园系列珍藏干红葡萄酒,750mL/瓶,瓶,30.8,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东
453118,6927061408061,475ml55度三星二锅头,450ML,支,3.0,金堰,湛江京都三星酒业有限公司,59
453141,6927051168951,旭光美帆保温杯,360,个,5.9,旭光,永康市新多杯业有限公司,浙江
453199,6927040500144,干辣椒,35g/袋,袋,2.9,峪林,淄博市淄川峪林调味食品厂,淄川
453243,6927051167671,旭光带表随手真空杯,360,个,5.4,旭光,永康市新多杯业有限公司,362
453265,6927110300018,亿养纯磨核桃240ml,240ml,听,10.8,亿养,河北绿宝露食品有限责任公司,厦门
453392,6927100167096,印花防滑垫,40X60CM,条,8.8,新潮月亮,宁波明兴装饰织造有限公司,宁波
453475,6927034990746,普通长方70菜罩,36*1,个,7.6,顺大家品,管氏家居用品有限公司,浙江
453482,6927062300739,亮晶晶彩漂,600g/瓶,瓶,14.20,亮晶晶,中山市妙洁精细化工有限公司,广东
453556,6927123550479,高粱酒(泡菜專用),50度,坛,63.5,高粱酒,雅安市川贡酒业有限公司,四川
453561,6927120900451,万家欢虾子面420g,420g/包,包,11.80,万家欢,广州市万家欢食品有限公司,广州
453589,6927034990708,精品65菜罩,36*1,个,6.9,顺大家品,管氏家居用品有限公司,浙江
453607,6927040500069,五香粉,30g/瓶,袋,5.9,峪林,淄博市淄川峪林调味食品厂,淄川
453685,6927153000463,山静梅香银耳60g,60g,袋,10.8,山静梅香,广昌县腾达农副产品有限公司,江西
453708,6927040500021,花椒粉,30g/瓶,瓶,6.6,峪林,淄博市淄川峪林调味食品厂,淄川
453717,6927036811674,鲜百纳原汁葡萄酒750ML,750mL/瓶,瓶,10.6,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东
453728,6927069666050,普通菜板,26*36*1.8,块,14,周字,浙江浙南竹木有限公司,浙江
453741,6927051168760,旭光高真空1号旅行壶,580ml,个,38,旭光,永康市新多杯业有限公司,326
453744,6927069100066,环美大号垃圾袋50个/卷*24卷/箱,50个/卷*24卷/箱,条,9.0,仲盛塑料,珠海市仲盛塑料制品有限公司,珠海
453809,6927153000036,山静梅香龙口粉丝,包,包,12.5,山静梅香,广昌县腾达农副产品有限公司,广昌
453837,6927035262859,香辣鱼调料,160g,袋,14.8,无品牌,成都联系中西餐食品研究所有限公司,280
453855,6927040503015,调味料 峪林烧烤调料调味料35g,35g,袋,3.50,峪林,淄博市淄川峪林调味食品厂,淄川
453871,6927070700279,明目地黄丸,200s(浓缩丸),盒,7,新安江牌,黄山市天目药业有限公司,黄山
453962,6927040500038,五香粉,35g,袋,4.2,峪林,淄博市淄川峪林调味食品厂,淄川
453969,6927034900158,好帮手家用洗窗刷,36*1,个,11.7,顺大家品,管氏家居用品有限公司,台州
454193,6927129300092,海尔仕佳女式内衣-,-,件,8.0,海尔仕,江阴市海尔仕佳服饰有限公司,上海
454222,6927051176505,旭光绅士办公杯,500,个,6.2,旭光,永康市新多杯业有限公司,362
454244,6927099400259,天然胶乳橡胶避孕套Natural rubber latex condom,3片,盒,17,杰士邦,武汉杰士邦卫生用品有限公司,武汉
454335,6927168908204,液体胶,60瓶,瓶,1.5,天鹅腾飞,南昌天鹅文教用品厂,江西.南昌
454349,6927050600056,全宗牌 嫩肉粉,200克,包,2.8,全宗,重庆两兄食品有限公司,93
454433,6927105620039,男式短T,荧光黄[L],袋,4.5,ONE WAY,望唯(厦门)工贸有限公司,昆明
454451,6927153000333,山静梅香精致龙口粉丝1000g,1000g,袋,5.9,山静梅香,广昌县腾达农副产品有限公司,广昌
454536,6927138820178,雪驰黄冰葡萄酒,750ml,瓶,5.4,雪驰,通化中天酒业有限责任公司,通化
454630,6927096510760,太粮碧玉米,2.0kg,包,52.00,/,东莞市太粮米业有限公司,广东
454649,6927099400242,天然胶乳橡胶避孕套Natural rubber latex condom,3只,盒,11,杰士邦,武汉杰士邦卫生用品有限公司,武汉
454654,6927111000535,福泰隆 星箭 调温电子电热锅 28cm,28,只,115.00,星箭,永康市星箭电器有限公司,浙江
454655,6927129300047,海尔仕佳女式内衣-,-,件,26.0,海尔仕,江阴市海尔仕佳服饰有限公司,上海
454672,6927111000511,26钢电子锅,26,只,9.9,星箭,永康市星箭电器有限公司,浙江
454704,6927172720281,酱菜 咸菜 三丰可味笋丝雪菜454g,454g,袋,3.00,三丰可味,宁波市鄞州三丰可味食品有限公司,宁波
454808,6927153000258,山静梅香龙口粉丝,300g,袋,7.9,山静梅香,广昌县腾达农副产品有限公司,江西
455000,6927125000194,风鸣黑金刚紫砂砂锅34CM,34CM,只,10.0,风鸣,江阴市铝制品厂,江苏江阴
455014,6927120900055,万家欢鲜鸡蛋面420g,420g/包,包,8.50,万家欢,广州市万家欢食品有限公司,广州
455022,6927153000081,山静梅香香菇,100g,袋,19.7,山静梅香,广昌县腾达农副产品有限公司,江西
455054,6927153000203,山静梅香腐竹,300g,袋,8.99,山静梅香,广昌县腾达农副产品有限公司,江西
455071,6927153000449,山静梅香南方米粉200g,200g,袋,9.0,山静梅香,广昌县腾达农副产品有限公司,江西
455106,6927236300053,润扬小磨麻油瓶410ML*12,410ML*12,瓶,11.9,富春,邗江区爱心壹加壹食品厂,扬州
455168,6927120900024,万家欢淮山莲子面420g,420g/包,包,10.80,万家欢,广州市万家欢食品有限公司,广州
455220,6927153000326,山静梅香甲级黑木耳,180g,袋,30.9,山静梅香,广昌县腾达农副产品有限公司,广昌
455292,6927153000128,山静梅香压缩木耳268g,268g,袋,28.9,山静梅香,广昌县腾达农副产品有限公司,江西
455316,6927175100639,老孙家波斯烤羊腿300g,300g,盒,21.9,老孙家,西安伊德香清真食品有限公司,西安
455471,6927153000227,山静梅香红薯粉丝500g,500g,袋,16.4,山静梅香,广昌县腾达农副产品有限公司,江西
455541,6927153000173,300g小生意红薯粉丝,袋,袋,10.0,山静梅香,广昌县腾达农副产品有限公司,江西
456109,6927153000029,山静梅香龙口粉丝,400g,包,9.8,山静梅香,广昌县腾达农副产品有限公司,江西
457458,6927267500316,AD钙营养葡萄糖,515克,瓶,13,安奇儿,江西绿欣生物制品有限公司,江西
457474,6927319066746,飞豹樟脑防蛀球剂70g,80包/件,包,5.2,飞豹,浙江劲豹日化有限公司,上海
457731,6927267500408,400gAD钙营养葡萄糖400克,400克,包,6.4,安奇儿,江西绿欣生物制品有限公司,江西
